Station Name,Date (Local Standard Time),Air Temp. Min. (C),Air Temp. Min. Source Flag,Air Temp. Min. Record Completeness (%),Air Temp. Max. (C),Air Temp. Max. Source Flag,Air Temp. Max. Record Completeness (%),Air Temp. Avg. (C),Air Temp. Avg. Source Flag,Air Temp. Avg. Record Completeness (%),Precip. (mm),Precip. Source Flag,Precip. Comment,Wind Speed 10 m Avg. (km/h),Wind Speed 10 m Avg. Source Flag,Wind Speed 10 m Avg. Record Completeness (%),Wind Dir. 10 m Avg. ,Wind Dir. 10 m Avg. Source Flag,Wind Dir. 10 m Avg. Record Completeness (%),Fine Fuel Moisture Code,Fine Fuel Moisture Code Source Flag,Fine Fuel Moisture Code Comment,Initial Spread Index,Initial Spread Index Source Flag,Initial Spread Index Comment
Jasper Warden,03-Aug-21,10.6,ACTUAL,100,30,ACTUAL,100,20.2,AGGREGATED,100,0.5,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,144.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,04-Aug-21,7.3,ACTUAL,100,31.1,ACTUAL,100,19.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.5,AGGREGATED,100,134,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-Aug-21,7,ACTUAL,100,31.9,ACTUAL,100,19.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,138.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-Aug-21,10,ACTUAL,100,20.7,ACTUAL,100,14.8,AGGREGATED,100,0.9,AGGREGATED,using element [Precip. Weighing],6,AGGREGATED,100,120.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-Aug-21,7.3,ACTUAL,100,20,ACTUAL,100,13.9,AGGREGATED,100,3.9,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,120.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-Aug-21,9,ACTUAL,100,23.8,ACTUAL,100,15.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.8,AGGREGATED,100,266,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Aug-21,4.9,ACTUAL,100,25.8,ACTUAL,100,16,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.2,AGGREGATED,100,146.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Aug-21,15.4,ACTUAL,95.8,21.1,ACTUAL,95.8,18.6,AGGREGATED,95.8,0,AGGREGATED,using element [Precip. Weighing],9.9,AGGREGATED,95.8,129.6,AGGREGATED,95.8,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-Aug-21,12.4,ACTUAL,100,27.4,ACTUAL,100,21,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],10.9,AGGREGATED,100,163.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-Aug-21,3.7,ACTUAL,100,29.1,ACTUAL,100,18,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.5,AGGREGATED,100,128.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-Aug-21,5.6,ACTUAL,100,33.4,ACTUAL,100,20.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.4,AGGREGATED,100,143.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-Aug-21,8.4,ACTUAL,100,30.8,ACTUAL,100,19.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.1,AGGREGATED,100,151.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-Aug-21,13.6,ACTUAL,100,23.4,ACTUAL,100,17.9,AGGREGATED,100,2.5,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,121.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-Aug-21,9.6,ACTUAL,100,20.2,ACTUAL,100,15.1,AGGREGATED,100,6.1,AGGREGATED,using element [Precip. Weighing],7,AGGREGATED,100,146.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-Aug-21,5.2,ACTUAL,100,19.3,ACTUAL,100,12.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],9.8,AGGREGATED,100,328.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,18-Aug-21,-0.3,ACTUAL,100,24.6,ACTUAL,100,12.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.1,AGGREGATED,100,145.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,19-Aug-21,6,ACTUAL,100,19.1,ACTUAL,100,13.5,AGGREGATED,100,0.5,AGGREGATED,using element [Precip. Weighing],3.9,AGGREGATED,100,317.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,20-Aug-21,5.5,ACTUAL,100,21,ACTUAL,100,12.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.2,AGGREGATED,100,312.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,21-Aug-21,1.1,ACTUAL,100,24.2,ACTUAL,100,12.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.1,AGGREGATED,100,132.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,22-Aug-21,4.3,ACTUAL,100,12.8,ACTUAL,100,8.8,AGGREGATED,100,16.3,AGGREGATED,using element [Precip. Weighing],3.4,AGGREGATED,100,124.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,23-Aug-21,3,ACTUAL,100,9,ACTUAL,100,6.2,AGGREGATED,100,13.5,AGGREGATED,using element [Precip. Weighing],3.9,AGGREGATED,100,344.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,24-Aug-21,4.7,ACTUAL,100,20.3,ACTUAL,100,11,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.1,AGGREGATED,100,126.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,25-Aug-21,-1.7,ACTUAL,100,23.7,ACTUAL,100,10.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.8,AGGREGATED,100,137.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,26-Aug-21,0.6,ACTUAL,100,20.1,ACTUAL,100,10.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,133.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,27-Aug-21,5.3,ACTUAL,100,18.3,ACTUAL,100,11.8,AGGREGATED,100,0.5,AGGREGATED,using element [Precip. Weighing],6.3,AGGREGATED,100,137.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,28-Aug-21,2.9,ACTUAL,100,20.4,ACTUAL,100,11.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.6,AGGREGATED,100,130.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,29-Aug-21,6.4,ACTUAL,100,23.1,ACTUAL,100,14,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.5,AGGREGATED,100,127,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,30-Aug-21,0.1,ACTUAL,100,21.6,ACTUAL,100,10.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.5,AGGREGATED,100,148.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,31-Aug-21,3.9,ACTUAL,100,11.2,ACTUAL,100,7.9,AGGREGATED,100,29.2,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,337,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,01-Sep-21,2.6,ACTUAL,100,9.6,ACTUAL,100,5.5,AGGREGATED,100,18.7,AGGREGATED,using element [Precip. Weighing],2.5,AGGREGATED,100,96.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,02-Sep-21,4.1,ACTUAL,100,18.8,ACTUAL,100,10.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.4,AGGREGATED,100,121.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,03-Sep-21,-1.2,ACTUAL,100,22.7,ACTUAL,100,9.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.8,AGGREGATED,100,134.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,04-Sep-21,1.5,ACTUAL,100,24.1,ACTUAL,100,12.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.1,AGGREGATED,100,132,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-Sep-21,11.1,ACTUAL,100,21.4,ACTUAL,100,15.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.9,AGGREGATED,100,114.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-Sep-21,6.1,ACTUAL,100,19.7,ACTUAL,100,12.6,AGGREGATED,100,3.2,AGGREGATED,using element [Precip. Weighing],5.7,AGGREGATED,100,121.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-Sep-21,8.3,ACTUAL,100,25.8,ACTUAL,100,15.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.7,AGGREGATED,100,140.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-Sep-21,3.7,ACTUAL,100,17,ACTUAL,100,10.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.8,AGGREGATED,100,127.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Sep-21,7.7,ACTUAL,100,18.1,ACTUAL,100,13.6,AGGREGATED,100,3.7,AGGREGATED,using element [Precip. Weighing],5.3,AGGREGATED,100,110.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Sep-21,2.8,ACTUAL,100,19.4,ACTUAL,100,10.3,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],3.8,AGGREGATED,100,148.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-Sep-21,3.5,ACTUAL,100,18.9,ACTUAL,100,10.6,AGGREGATED,100,0.2,AGGREGATED,using element [Precip. Weighing],5,AGGREGATED,100,131.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-Sep-21,5.6,ACTUAL,100,18.2,ACTUAL,100,10.9,AGGREGATED,100,1.6,AGGREGATED,using element [Precip. Weighing],5.9,AGGREGATED,100,128.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-Sep-21,-1.7,ACTUAL,100,17.9,ACTUAL,100,8.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.5,AGGREGATED,100,124.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-Sep-21,0.5,ACTUAL,100,17.7,ACTUAL,100,8.8,AGGREGATED,100,5.5,AGGREGATED,using element [Precip. Weighing],6.5,AGGREGATED,100,114.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-Sep-21,1.7,ACTUAL,100,12,ACTUAL,100,6.9,AGGREGATED,100,4.3,AGGREGATED,using element [Precip. Weighing],8.1,AGGREGATED,100,123.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-Sep-21,-1.2,ACTUAL,100,13.8,ACTUAL,100,6.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.8,AGGREGATED,100,132.3,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-Sep-21,-1.7,ACTUAL,100,14.2,ACTUAL,100,5.5,AGGREGATED,100,1.9,AGGREGATED,using element [Precip. Weighing],6.6,AGGREGATED,100,130.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,18-Sep-21,2.5,ACTUAL,100,14.9,ACTUAL,100,7.1,AGGREGATED,100,3,AGGREGATED,using element [Precip. Weighing],7.4,AGGREGATED,100,115,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,19-Sep-21,-0.2,ACTUAL,100,14.7,ACTUAL,100,6.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.2,AGGREGATED,100,134.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,20-Sep-21,2.3,ACTUAL,100,15.6,ACTUAL,100,8.1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.5,AGGREGATED,100,135.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,21-Sep-21,7.8,ACTUAL,100,16.7,ACTUAL,100,12,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],9.1,AGGREGATED,100,108.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,22-Sep-21,3.9,ACTUAL,100,18.5,ACTUAL,100,12.6,AGGREGATED,100,0.6,AGGREGATED,using element [Precip. Weighing],7.2,AGGREGATED,100,110.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,23-Sep-21,2.5,ACTUAL,100,15.6,ACTUAL,100,8.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,135.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,24-Sep-21,7.3,ACTUAL,100,21.9,ACTUAL,100,14.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.9,AGGREGATED,100,123.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,25-Sep-21,10.6,ACTUAL,100,14,ACTUAL,100,12.1,AGGREGATED,100,0.9,AGGREGATED,using element [Precip. Weighing],5,AGGREGATED,100,136.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,26-Sep-21,7.8,ACTUAL,100,19.3,ACTUAL,100,13.2,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.8,AGGREGATED,100,117.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,27-Sep-21,5.3,ACTUAL,100,16.9,ACTUAL,100,10.6,AGGREGATED,100,1.5,AGGREGATED,using element [Precip. Weighing],5.9,AGGREGATED,100,121.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,28-Sep-21,2.5,ACTUAL,100,13.4,ACTUAL,100,7.8,AGGREGATED,100,1.5,AGGREGATED,using element [Precip. Weighing],5.2,AGGREGATED,100,116.6,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,29-Sep-21,-0.1,ACTUAL,100,14.1,ACTUAL,100,6.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.1,AGGREGATED,100,115.1,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,30-Sep-21,1.8,ACTUAL,100,17,ACTUAL,100,9.1,AGGREGATED,100,1.6,AGGREGATED,using element [Precip. Weighing],8.4,AGGREGATED,100,120.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,01-Oct-21,0.9,ACTUAL,100,14.4,ACTUAL,100,6.5,AGGREGATED,100,0.4,AGGREGATED,using element [Precip. Weighing],6.1,AGGREGATED,100,130.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,02-Oct-21,0.2,ACTUAL,100,13.2,ACTUAL,100,7.3,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.4,AGGREGATED,100,112.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,03-Oct-21,3.6,ACTUAL,100,12.5,ACTUAL,100,7.2,AGGREGATED,100,1.3,AGGREGATED,using element [Precip. Weighing],5.9,AGGREGATED,100,125.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,04-Oct-21,-0.2,ACTUAL,100,9,ACTUAL,100,4.4,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.9,AGGREGATED,100,340.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,05-Oct-21,2.6,ACTUAL,100,7.9,ACTUAL,100,4.8,AGGREGATED,100,3.3,AGGREGATED,using element [Precip. Weighing],5.3,AGGREGATED,100,329.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,06-Oct-21,-0.1,ACTUAL,100,10.1,ACTUAL,100,4.8,AGGREGATED,100,6.7,AGGREGATED,using element [Precip. Weighing],5.5,AGGREGATED,100,116.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,07-Oct-21,-4,ACTUAL,100,9.4,ACTUAL,100,1.6,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.1,AGGREGATED,100,135.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,08-Oct-21,-7.3,ACTUAL,100,12,ACTUAL,100,0.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.3,AGGREGATED,100,133.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,09-Oct-21,-4.5,ACTUAL,100,12.1,ACTUAL,100,3.3,AGGREGATED,100,1.5,AGGREGATED,using element [Precip. Weighing],6.7,AGGREGATED,100,127.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,10-Oct-21,-2.2,ACTUAL,100,6.4,ACTUAL,100,2.1,AGGREGATED,100,5.4,AGGREGATED,using element [Precip. Weighing],4.7,AGGREGATED,100,103.7,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,11-Oct-21,-3.4,ACTUAL,100,6.5,ACTUAL,100,0.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],4.6,AGGREGATED,100,128.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,12-Oct-21,-9.4,ACTUAL,100,8.4,ACTUAL,100,-0.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],6.2,AGGREGATED,100,117.8,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,13-Oct-21,-4.1,ACTUAL,100,8.2,ACTUAL,100,1,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5.8,AGGREGATED,100,134.5,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,14-Oct-21,-6.9,ACTUAL,100,8.6,ACTUAL,100,0.7,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],5,AGGREGATED,100,124.9,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,15-Oct-21,1.7,ACTUAL,100,13.3,ACTUAL,100,6.5,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],7.2,AGGREGATED,100,107.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,16-Oct-21,1.3,ACTUAL,100,13.7,ACTUAL,100,7.8,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],8.8,AGGREGATED,100,124.4,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
Jasper Warden,17-Oct-21,5,ACTUAL,100,12.5,ACTUAL,100,9.9,AGGREGATED,100,0,AGGREGATED,using element [Precip. Weighing],10.5,AGGREGATED,100,114.2,AGGREGATED,100,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data,,UNAVAILBLE,CFFWIS model interrupted due to gap in input data
